,Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_12Plus,Additional_Doses_12Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Administered_5Plus,Admin_Per_100k_5Plus,Distributed_Per_100k_5Plus,Series_Complete_Moderna_5Plus,Series_Complete_Pfizer_5Plus,Series_Complete_Janssen_5Plus,Series_Complete_Unk_Manuf_5Plus,week,uid
3248,2021-03-07,10,IN,2206230,47200,1134500,1024530,0,32771,0,42721,203200,1844669,0,1844325,1167207,10,868776,973887,1996,27401,0,35713,107503,1845876,1130035,16.8,0,0.0,1129790,21.9,708470,65.3,696980,10.4,0,0.0,696879,13.5,443896,40.9,18,311580,384673,709,0,0,0,0,18,311576,384576,709,4,219682,223685,525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,IN202109
3249,2021-03-07,10,MS,1067855,31800,558500,477555,0,35880,0,46886,219410,764699,0,764526,423356,4728,415493,344100,378,25694,0,33568,86986,769383,498585,16.8,0,0.0,498457,21.9,268586,55.2,273824,9.2,0,0.0,273781,12.0,160074,32.9,4588,142968,126259,9,0,0,0,0,4588,142963,126221,9,1446,87112,71513,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,MS202109
3250,2021-03-07,10,WY,236065,6500,126800,102765,0,40788,0,53045,238019,178035,0,177956,101353,177,92486,85316,56,30762,0,39988,102192,176197,110971,19.2,0,0.0,110911,24.9,62100,62.6,64677,11.2,0,0.0,64659,14.5,38445,38.8,178,32003,32488,8,0,0,0,0,178,32002,32471,8,32,18584,19825,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,WY202109
3251,2021-03-07,10,AK,426715,2500,210300,213915,0,58331,0,77365,465907,295046,0,293470,113920,0,134395,160596,55,40332,0,53207,124383,295459,180948,24.7,0,0.0,179957,32.6,65035,71.0,113787,15.6,0,0.0,113205,20.5,49823,54.4,0,50647,63134,6,0,0,0,0,0,50641,62558,6,0,28796,21025,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,AK202109
3252,2021-03-07,10,IA,1106755,32500,596700,477555,0,35079,0,45579,200153,906470,0,905766,485747,8585,500203,397563,119,28731,0,37302,87846,912882,631178,20.0,0,0.0,630718,26.0,370409,67.0,282782,9.0,0,0.0,282536,11.6,117804,21.3,8377,146836,127562,7,0,0,0,0,8377,146833,127319,7,753,58561,58488,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,IA202109
3253,2021-03-07,10,NJ,3070400,79000,1544500,1446900,0,34568,0,44219,208087,2534361,0,2531549,1097807,5172,1352733,1175981,475,28533,0,36459,74401,2640922,1749281,19.7,0,0.0,1747168,25.2,768677,52.1,883225,9.9,0,0.0,882521,12.7,362587,24.6,5007,447643,430570,5,0,0,0,0,5005,447618,429893,5,1526,172613,188445,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,NJ202109
3254,2021-03-07,10,DD2,1711265,42600,770300,898365,0,0,0,0,0,1130833,0,1130466,120709,0,522148,608286,399,0,0,0,0,1130833,758512,0.0,0,0.0,758216,0.0,84335,0.0,361473,0.0,0,0.0,361402,0.0,36048,0.0,0,153464,208009,0,0,0,0,0,0,153459,207943,0,0,8661,27387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,DD2202109
3255,2021-03-07,10,CT,1434565,39400,660600,734565,0,40237,0,50551,227621,1195617,0,1194385,674681,3839,539301,652461,16,33535,0,42088,107051,1193304,856048,24.0,0,0.0,855166,30.1,509265,80.8,329740,9.2,0,0.0,329466,11.6,155318,24.6,3818,128532,197385,5,0,0,0,0,3811,128439,197211,5,530,33452,121333,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,CT202109
3256,2021-03-07,10,WV,723565,21200,396800,305565,0,40374,0,50508,197151,601440,0,600901,337681,339,303945,297156,0,33560,0,41945,92008,592854,363429,20.3,0,0.0,363078,25.3,210074,57.2,229438,12.8,0,0.0,229280,16.0,124242,33.9,392,111040,117996,10,0,0,0,0,391,111006,117873,10,140,60017,64079,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,WV202109
3257,2021-03-07,10,AR,1088150,31300,559600,497250,0,36058,0,46951,207709,765260,0,765017,399874,56,384588,380518,98,25358,0,33008,76329,767708,489149,16.2,0,0.0,488930,21.1,269122,51.4,274438,9.1,0,0.0,274396,11.8,132246,25.2,62,129525,144831,20,0,0,0,0,62,129523,144791,20,46,74169,58016,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,AR202109
3258,2021-03-07,10,UT,993140,30200,516000,446940,0,30978,0,43659,271445,833167,0,832254,341886,3791,397112,432264,0,25988,0,36586,93444,831419,482511,15.1,0,0.0,481856,21.2,222439,60.8,216418,6.8,0,0.0,216273,9.5,78083,21.3,3719,102091,110608,0,0,0,0,0,3715,102077,110481,0,1301,29830,46952,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,UT202109
3259,2021-03-07,10,NY,7010045,171100,3494500,3344445,0,36035,0,45445,212674,5237597,0,5234961,2329115,3954,2675177,2557905,561,26924,0,33938,70662,5211762,3438817,17.7,0,0.0,3436543,22.3,1580339,47.9,1695966,8.7,0,0.0,1695566,11.0,749505,22.7,3952,868072,823852,90,0,0,0,0,3952,868018,823506,90,1634,358401,389426,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,NY202109
3260,2021-03-07,10,WI,1924865,27900,979100,917865,0,33059,0,42251,189224,1770069,0,1769296,1029533,252,787132,982544,141,30401,0,38836,101208,1773448,1128307,19.4,0,0.0,1127745,24.8,673972,66.3,627278,10.8,0,0.0,627065,13.8,337710,33.2,256,235688,391294,40,0,0,0,0,256,235686,391083,40,56,131570,206063,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,WI202109
3261,2021-03-07,10,US,116363405,2695500,58682000,54985905,0,35050,0,45057,212743,90351750,0,90273502,47581218,103901,44195607,45932122,120120,27215,0,34955,86774,90351750,58873710,17.7,0,0.0,58817059,22.8,31630067,57.7,30790201,9.3,0,0.0,30769063,11.9,15626638,28.5,103267,14163157,16498266,25511,0,0,0,0,103243,14160818,16479332,25494,42603,7176668,8399398,6922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,US202109
3262,2021-03-07,10,MP,44010,400,12800,30810,0,77371,0,99336,456630,20396,0,20391,4165,0,2332,18064,0,35857,0,46036,43214,20394,11937,21.0,0,0.0,11933,26.9,2182,22.6,8446,14.8,0,0.0,8445,19.1,1980,20.5,0,610,7836,0,0,0,0,0,0,610,7835,0,0,243,1737,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,MP202109
3263,2021-03-07,10,GU,87860,1300,38200,48360,0,53002,0,68048,312814,56484,0,56467,20278,0,26974,29510,0,34074,0,43747,72197,56480,35130,21.2,0,0.0,35120,27.2,11676,41.6,20851,12.6,0,0.0,20845,16.1,8417,30.0,0,8924,11927,0,0,0,0,0,0,8923,11922,0,0,3338,5079,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,GU202109
3264,2021-03-07,10,ID,594115,18400,311100,264615,0,33245,0,44375,204395,471043,0,471037,246047,360,249171,221357,155,26358,0,35182,84648,476136,296541,16.6,0,0.0,296532,22.1,171530,59.0,167126,9.4,0,0.0,167123,12.5,74121,25.5,351,86530,80219,26,0,0,0,0,351,86530,80216,26,260,33039,40808,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,ID202109
3265,2021-03-07,10,BP2,65335,0,27700,37635,0,0,0,0,0,72174,0,72171,3601,0,28405,43769,0,0,0,0,0,72174,44090,0.0,0,0.0,44088,0.0,2255,0.0,27841,0.0,0,0.0,27840,0.0,1326,0.0,0,9863,17978,0,0,0,0,0,0,9863,17977,0,0,499,827,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,BP2202109
3266,2021-03-07,10,FL,7771315,135100,3892800,3743415,0,36183,0,45057,172798,5900450,0,5896705,4398973,8632,2937874,2946966,6978,27472,0,34188,97813,5800819,3714407,17.3,0,0.0,3711091,21.5,2741440,61.0,2053632,9.6,0,0.0,2053262,11.9,1530089,34.0,8604,994726,1047869,2433,0,0,0,0,8602,994508,1047719,2433,2906,746984,778057,2142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,FL202109
3267,2021-03-07,10,MN,1953700,58400,974900,920400,0,34642,0,45053,212271,1681447,0,1680619,852096,5760,770850,904693,144,29815,0,38755,92581,1694660,1123285,19.9,0,0.0,1122703,25.9,605912,65.8,570476,10.1,0,0.0,570213,13.1,260903,28.3,5685,217570,347181,40,0,0,0,0,5684,217558,346931,40,2647,96832,161410,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,MN202109
3268,2021-03-07,10,GA,3437635,84600,1821700,1531335,0,32377,0,42369,226614,2366573,0,2365934,1485688,50,1329605,1036706,212,22290,0,29160,97939,2336319,1396280,13.2,0,0.0,1395795,17.2,871381,57.4,894384,8.4,0,0.0,894221,11.0,559771,36.9,57,496073,398149,105,0,0,0,0,57,496053,398006,105,38,338526,221144,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,GA202109
3269,2021-03-07,10,VT,261100,7300,136800,117000,0,41844,0,51198,208815,191529,0,191398,96819,0,101084,90265,180,30694,0,37530,77431,187685,122891,19.7,0,0.0,122798,24.1,71677,57.3,64476,10.3,0,0.0,64432,12.6,22720,18.2,2,32365,32060,49,0,0,0,0,2,32363,32018,49,0,8952,13738,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,VT202109
3270,2021-03-07,10,VA,2881325,81200,1451700,1348425,0,33757,0,43168,212033,2445932,0,2444169,1096008,3844,1172631,1269207,250,28656,0,36619,80654,2465833,1567671,18.4,0,0.0,1566346,23.5,738624,54.4,867681,10.2,0,0.0,867305,13.0,359394,26.4,3862,406847,456890,82,0,0,0,0,3862,406782,456579,82,1878,170966,186497,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,VA202109
3271,2021-03-07,10,PR,1250670,27000,641400,582270,0,39161,0,47718,0,628400,0,628217,257044,10,265576,362567,247,19676,0,23969,37820,630981,399427,12.5,0,0.0,399276,15.2,181792,26.7,229857,7.2,0,0.0,229825,8.8,77455,11.4,10,93537,136303,7,0,0,0,0,10,93536,136272,7,5,33937,43513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,PR202109
3272,2021-03-07,10,OK,1741270,48200,888500,804570,0,44005,0,57951,274159,1278427,0,1277387,713602,775,610239,667406,7,32308,0,42512,112355,1269234,802893,20.3,0,0.0,802029,26.7,419620,66.1,459083,11.6,0,0.0,458954,15.3,287201,45.2,773,214110,244199,1,0,0,0,0,773,214106,244074,1,240,150876,136085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,OK202109
3273,2021-03-07,10,DC,337095,4400,153100,179595,0,47764,0,58363,385944,225875,0,225845,92002,0,89829,136046,0,32005,0,39102,105334,149350,98505,14.0,0,0.0,98483,17.1,48242,55.2,50440,7.1,0,0.0,50438,8.7,23199,26.6,41,22825,27566,8,0,0,0,0,41,22824,27565,8,3,12617,10576,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,DC202109
3274,2021-03-07,10,NV,1033680,32400,516900,484380,0,33559,0,43295,208415,829262,0,829027,433574,484,388200,440578,0,26923,0,34723,87419,820729,527092,17.1,0,0.0,526923,22.1,283113,57.1,282909,9.2,0,0.0,282846,11.8,139987,28.2,485,129258,153166,0,0,0,0,0,485,129255,153106,0,289,63612,76086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,NV202109
3275,2021-03-07,10,CA,13885120,175300,6979200,6730620,0,35141,0,45350,237836,10634752,0,10628468,5561104,1452,5192967,5440307,26,26915,0,34714,95255,10617477,7205989,18.2,0,0.0,7200964,23.5,3819704,65.4,3348425,8.5,0,0.0,3347239,10.9,1697616,29.1,1159,1578057,1769199,10,0,0,0,0,1159,1577814,1768256,10,556,810556,886497,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,CA202109
3276,2021-03-07,10,IH2,1123090,21900,683500,417690,0,53922,0,0,0,655254,0,651602,208760,267,350084,304903,0,31460,0,0,0,655254,434800,20.9,0,0.0,431914,0.0,126116,0.0,214588,10.3,0,0.0,213856,0.0,79776,0.0,266,96505,117817,0,0,0,0,0,266,96480,117110,0,20,41562,38194,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,IH2202109
3277,2021-03-07,10,PA,4641045,138200,2363500,2139345,0,36253,0,45646,193913,3319263,0,3316898,1596771,179,1712743,1606245,96,25928,0,32623,66717,3324390,2274225,17.8,0,0.0,2272438,22.4,1145123,47.8,1039382,8.1,0,0.0,1038807,10.2,445330,18.6,416,507880,531028,58,0,0,0,0,416,507852,530482,57,218,226611,218471,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,PA202109
3278,2021-03-07,10,KY,1555915,45700,797100,713115,0,34826,0,44906,207299,1254160,0,1253677,601013,1820,658222,594040,78,28072,0,36183,80075,1283087,847662,19.0,0,0.0,847248,24.5,422074,56.2,432435,9.7,0,0.0,432344,12.5,195742,26.1,1822,225213,205345,55,0,0,0,0,1822,225208,205259,55,681,83153,111877,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,KY202109
3279,2021-03-07,10,DE,361765,10800,174100,176865,0,37151,0,46971,191505,275467,0,275385,168693,0,130115,145319,33,28289,0,35755,89300,269109,169956,17.5,0,0.0,169895,22.1,107886,57.1,98012,10.1,0,0.0,97993,12.7,57981,30.7,31,48106,49864,11,0,0,0,0,31,48102,49849,11,15,29461,28498,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,DE202109
3280,2021-03-07,10,VA2,3195405,71100,1782900,1341405,0,0,0,0,0,2658215,0,2658194,1852550,2423,1417283,1238508,1,0,0,0,0,2658215,1702139,0.0,0,0.0,1702124,0.0,1181060,0.0,957079,0.0,0,0.0,957073,0.0,672317,0.0,2422,456556,498101,0,0,0,0,0,2422,456556,498095,0,1158,320560,350599,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,VA2202109
3281,2021-03-07,10,KS,1091625,30400,559100,502125,0,37470,0,49326,229580,734335,0,733781,364347,607,414228,319361,139,25206,0,33157,76626,771054,508326,17.4,0,0.0,507941,23.0,267332,56.2,258154,8.9,0,0.0,257964,11.7,116669,24.5,620,133428,124050,56,0,0,0,0,620,133424,123864,56,321,56256,60055,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,KS202109
3282,2021-03-07,10,OH,4057505,131500,2065900,1860105,0,34712,0,44534,198283,3131288,0,3129950,1844127,11956,1631739,1485499,2094,26788,0,34353,90119,3117275,2001222,17.1,0,0.0,2000326,22.0,1209597,59.1,1115529,9.5,0,0.0,1115089,12.2,627040,30.6,11849,565500,537564,616,0,0,0,0,11849,565492,537133,615,6117,261352,359156,415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,OH202109
3283,2021-03-07,10,CO,2019460,55600,1022400,941460,0,35068,0,44885,239724,1626499,0,1625877,901305,3888,801585,820630,396,28244,0,36137,106991,1626194,1046640,18.2,0,0.0,1046160,23.3,579603,68.8,571655,9.9,0,0.0,571506,12.7,315756,37.5,3733,277079,290755,88,0,0,0,0,3731,277071,290616,88,1021,157926,156761,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,CO202109
3284,2021-03-07,10,MA,2497130,69200,1266900,1161030,0,36230,0,45077,213552,2148356,0,2146792,982921,7400,1067460,1073456,40,31169,0,38753,84058,2132107,1463301,21.2,0,0.0,1462133,26.4,723563,61.9,670471,9.7,0,0.0,670087,12.1,264156,22.6,7323,289199,373944,5,0,0,0,0,7323,289184,373575,5,5034,75291,183830,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,MA202109
3285,2021-03-07,10,MT,411145,12400,225000,173745,0,38469,0,48935,199162,337005,0,336635,181171,0,186718,150207,80,31532,0,40067,87761,338545,217186,20.3,0,0.0,216909,25.8,118574,57.4,120104,11.2,0,0.0,120014,14.3,63829,30.9,1,66025,54055,23,0,0,0,0,1,66014,53976,23,0,31982,31836,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,MT202109
3286,2021-03-07,10,ND,299900,8400,158900,132600,0,39354,0,51539,250240,272721,0,272442,139824,15,136210,136496,0,35787,0,46820,116671,263252,170418,22.4,0,0.0,170211,29.3,87642,73.1,90615,11.9,0,0.0,90559,15.6,46932,39.2,19,43860,46736,0,0,0,0,0,19,43858,46682,0,11,22156,24765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,ND202109
3287,2021-03-07,10,OR,1420125,46400,723400,650325,0,33670,0,42377,185376,1172840,0,1171349,455723,1669,578320,591957,894,27807,0,34953,59488,1169337,742710,17.6,0,0.0,741825,22.1,334424,43.7,421962,10.0,0,0.0,421375,12.6,126472,16.5,1660,191360,228800,142,0,0,0,0,1660,191337,228236,142,1128,49386,75896,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,OR202109
3288,2021-03-07,10,TN,2305870,37200,1202800,1065870,0,33765,0,43351,201669,1634598,0,1634319,945155,45,777771,855054,1728,23936,0,30725,82662,1614854,1041609,15.3,0,0.0,1041375,19.6,612448,53.6,564846,8.3,0,0.0,564788,10.6,317722,27.8,87,240248,324050,461,0,0,0,0,87,240241,323999,461,45,146122,171243,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,TN202109
3289,2021-03-07,10,TX,9250505,115100,4642800,4492605,0,31903,0,42834,247722,6938167,0,6913650,3039287,1448,3459730,3476758,231,23928,0,32013,81390,6671832,4313322,14.9,0,0.0,4297553,19.9,1881989,50.4,2352715,8.1,0,0.0,2344114,10.9,1026537,27.5,1366,1159471,1191791,87,0,0,0,0,1365,1158347,1184139,87,430,522597,502410,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,TX202109
3290,2021-03-07,10,VI,40420,0,17800,22620,0,38613,0,49575,227885,23033,0,22995,10193,0,10660,12373,0,22003,0,28250,57467,22588,15047,14.4,0,0.0,15010,18.4,6466,36.5,7522,7.2,0,0.0,7519,9.2,3628,20.5,0,3645,3877,0,0,0,0,0,0,3643,3876,0,0,1917,1711,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,VI202109
3291,2021-03-07,10,RI,387365,11900,206400,169065,0,36566,0,45313,207096,319369,0,319232,158851,0,173514,145855,0,30147,0,37343,84926,320668,229095,21.6,0,0.0,228998,26.8,131328,70.2,91326,8.6,0,0.0,91284,10.7,29308,15.7,21,49789,41515,1,0,0,0,0,21,49787,41475,1,4,13118,16186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,RI202109
3292,2021-03-07,10,SC,1642615,54800,730400,857415,0,31903,0,40684,175301,1347330,0,1346287,923539,100,476085,870162,983,26168,0,33344,98561,1366284,851400,16.5,0,0.0,850662,21.1,598182,63.8,488128,9.5,0,0.0,487832,12.1,324269,34.6,108,134260,353557,203,0,0,0,0,108,134252,353269,203,34,100692,223405,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,SC202109
